Students	30000
10241	4891 2429 2299 4120
10242	3339 2983 3105 2909
10243	4491 3637 1489 3564
10244	2157 3503 1780 2930
10245	2275 3895 4020 2865
10246	1222 2161 4470 3546
10247	2041 3355 1916 3436
10248	4035 4568 3907 864
10249	1240 281 4899 1994
10250	1581 2875 1136 2220
10251	2378 4831 4427 8
10252	4244 4602 4681 3771
10253	4628 1824 3917 2801
10254	640 4182 1029 2085
10255	2536 3773 1654 4199
10256	2177 3282 2466 3542
10257	2881 3357 3884 2075
10258	2676 3615 3736 206
10259	3931 3144 1676 1649
10260	4369 1861 2061 232
10261	3319 4825 1487 1957
10262	4955 546 850 4831
10263	1757 450 782 1463
10264	132 1184 779 2217
10265	4615 4120 1669 1391
10266	2251 1775 3026 2025
10267	2168 4431 2293 4980
10268	3276 4798 3133 1159
10269	1967 463 2618 2567
10270	4245 4140 348 4104
10271	3366 2507 3342 1037
10272	3826 68 1337 2339
10273	4691 2812 3876 1968
10274	349 173 3825 3567
10275	2948 1566 2753 518
10276	4912 1450 76 2172
10277	4224 3997 1336 1908
10278	2775 4094 2115 2462
10279	137 953 4420 4171
10280	1268 1338 255 974
10281	1798 2583 4163 4691
10282	4877 1679 3787 3382
10283	2749 2752 1819 3947
10284	1998 142 2677 291
10285	1235 662 4878 2766
10286	3082 3779 1720 4527
10287	20 713 568 4379
10288	1560 3514 3873 371
10289	3638 2056 164 4506
10290	1959 4533 2468 2530
10291	3646 407 2151 1737
10292	4115 872 2518 4578
10293	1940 1650 1125 1500
10294	3214 1560 4668 2979
10295	662 4484 3226 4980
10296	2690 637 1162 3822
10297	4571 2836 3044 4470
10298	683 1659 1823 4838
10299	3004 3102 1151 3741
10300	819 3841 4217 330
10301	3706 1273 899 1209
10302	4605 1806 1052 1198
10303	4891 899 2619 4866
10304	587 4031 4420 1302
10305	4858 4459 3161 1155
10306	4738 1486 623 60
10307	369 3084 3553 253
10308	2264 2596 1217 4299
10309	787 2817 2629 2492
10310	3106 3644 368 77
10311	4649 4515 4653 4990
10312	1943 4965 784 2396
10313	3972 4282 4351 3895
10314	3449 2777 298 2461
10315	4077 1847 3242 1054
10316	4857 4311 3634 3447
10317	3125 598 1867 4307
10318	649 4980 4011 1489
10319	888 106 3296 3076
10320	3316 678 2030 4008
10321	500 4817 4318 377
10322	4707 951 4712 2298
10323	59 1281 1820 3915
10324	4419 4697 644 4741
10325	2972 697 3180 2427
10326	60 4263 2947 917
10327	1921 3786 944 4056
10328	3988 1291 181 365
10329	1124 1003 3643 1091
10330	2290 3422 1356 2718
10331	358 2886 1404 84
10332	4376 37 4927 3477
10333	1851 2896 1903 2995
10334	522 2510 3057 1741
10335	2729 3440 4282 3726
10336	104 95 1411 2793
10337	1181 4923 900 113
10338	80 1433 1469 4565
10339	3859 2549 4167 4239
10340	1467 3853 1664 2646
10341	349 1297 3247 3674
10342	1171 3079 665 3690
10343	2728 971 3125 3121
10344	2575 4720 755 1787
10345	4311 459 1393 4749
10346	680 897 1592 1597
10347	1711 3386 1113 1420
10348	1467 700 4582 827
10349	3238 1140 1279 4901
10350	349 1704 731 2949
10351	4487 3869 4755 1126
10352	1252 1681 114 3863
10353	3682 391 2002 1519
10354	915 4741 4035 3611
10355	4974 4159 2593 3425
10356	2436 4588 1545 1125
10357	2434 4310 266 3728
10358	2988 4273 227 1431
10359	913 3590 1241 2791
10360	2868 1804 2066 696
10361	2300 3435 4638 987
10362	1736 4255 3782 4984
10363	1958 751 3058 2188
10364	2983 4538 2209 3633
10365	281 1029 871 2772
10366	3656 4869 4189 2705
10367	3382 3258 2252 885
10368	254 4029 1976 3043
10369	4900 3725 821 3950
10370	16 1945 4313 1116
10371	2776 3208 2553 2624
10372	3051 4762 210 3941
10373	669 253 3727 1755
10374	2729 1564 1941 2084
10375	3335 2177 851 3165
10376	315 95 904 1950
10377	3918 234 4866 1459
10378	4741 3386 4854 291
10379	3607 854 2444 2445
10380	4725 1971 2420 167
10381	493 1244 2866 4146
10382	3220 2461 993 3380
10383	4825 4664 4786 2865
10384	3291 2602 1817 4747
10385	2049 3639 3179 1200
10386	93 588 1559 3443
10387	3159 2966 2889 1454
10388	549 2317 2741 1039
10389	3930 3848 1508 1396
10390	747 4493 1127 4811
10391	530 694 762 4916
10392	770 3951 1600 3325
10393	3878 3125 2173 2716
10394	2928 4354 108 4331
10395	3840 2516 4543 2811
10396	1877 461 2958 2494
10397	2054 4957 2724 2276
10398	4149 2480 1141 1570
10399	3713 870 4206 381
10400	4983 3665 1374 2200
10401	4108 632 2290 3981
10402	2155 3153 2238 2635
10403	144 482 2003 3767
10404	4732 3269 3137 331
10405	291 3660 2452 4808
10406	4245 937 784 2559
10407	3642 3196 2019 1619
10408	1864 1589 2600 3861
10409	4852 41 647 1818
10410	2502 986 3696 2443
10411	1736 3227 1495 3372
10412	689 638 4077 1381
10413	1191 2593 2384 3300
10414	3234 1128 356 3779
10415	1972 4181 814 663
10416	380 4467 1502 3904
10417	4524 3807 4782 3665
10418	175 1768 1119 3670
10419	3742 437 288 4664
10420	279 952 4315 728
10421	42 2974 207 2968
10422	2246 891 495 876
10423	2578 1746 3146 3331
10424	629 3398 4277 3453
10425	798 4524 23 3192
10426	2923 2705 340 3869
10427	1759 1133 362 3815
10428	1411 3663 4174 2452
10429	817 833 4721 4667
10430	4531 4700 4624 3359
10431	2351 2460 4228 1551
10432	3213 4672 612 1361
10433	160 3942 2966 2262
10434	1984 4174 3621 2962
10435	4054 244 3801 3765
10436	310 1509 4370 1419
10437	4944 1933 3305 2214
10438	1801 1491 1593 2966
10439	441 580 1635 1417
10440	2372 1486 3001 3702
10441	1535 1919 3571 1742
10442	3433 3619 3309 3379
10443	3486 3254 2430 4820
10444	2481 4850 1665 3595
10445	421 2880 4256 4808
10446	1206 2738 977 3699
10447	3469 1419 498 4456
10448	392 4037 4363 3042
10449	1497 2814 3361 3662
10450	1427 933 4418 3107
10451	1628 1403 4191 4723
10452	1189 640 4073 2406
10453	3748 925 1493 2050
10454	463 3284 3568 1011
10455	4187 1522 1684 4633
10456	789 492 1457 3
10457	3567 1824 2247 2215
10458	834 2860 3641 4148
10459	2592 4969 3756 704
10460	956 3529 3118 3623
10461	2205 4961 4114 4059
10462	3625 2427 4530 2664
10463	1102 3161 467 3562
10464	2749 1344 1606 4605
10465	4082 3765 1458 1116
10466	1769 3891 2283 3889
10467	4070 2102 4876 991
10468	3586 1588 635 1288
10469	3953 209 3324 4188
10470	4998 2758 1733 3732
10471	1551 649 3187 1453
10472	4348 4638 211 4895
10473	2159 1785 86 4801
10474	3516 1167 619 1882
10475	3076 739 1975 3310
10476	4198 4170 2633 2176
10477	3470 4091 4228 1835
10478	3696 4251 1768 3281
10479	735 966 4391 1276
10480	2039 4582 1575 366
10481	1230 3528 2747 974
10482	346 889 1186 4531
10483	3897 1070 3472 2839
10484	4789 4390 2701 1288
10485	4821 805 4980 2851
10486	1351 1114 1130 198
10487	4213 1206 1973 3648
10488	3903 1035 525 2652
10489	4664 2239 849 2005
10490	1736 3725 3491 194
10491	748 1086 4351 2150
10492	2808 3747 2469 882
10493	255 2078 802 50
10494	457 3884 82 682
10495	1350 336 2796 4942
10496	4183 2376 2332 1019
10497	2972 299 4981 2670
10498	4469 1728 2649 2192
10499	2642 2680 464 619
10500	2259 1363 1616 539
10501	1640 1624 363 1315
10502	865 4289 1694 4897
10503	2221 2774 1298 1118
10504	1569 4244 3432 130
10505	93 2717 914 1747
10506	4146 4253 4447 2229
10507	2956 822 2075 799
10508	4813 358 4929 763
10509	2225 783 2019 2795
10510	1919 346 3554 286
10511	474 1282 3597 4782
10512	3771 1668 455 2606
10513	1260 3052 1704 4954
10514	3575 378 4334 1721
10515	1213 3299 4139 4284
10516	3445 3851 3919 2617
10517	1237 2856 2423 4712
10518	2742 4233 4663 4043
10519	4652 1679 4577 2964
10520	844 2071 45 3862
10521	4948 4284 3428 1731
10522	571 337 2839 3539
10523	4569 3522 822 4530
10524	1095 3093 482 892
10525	3808 3631 4993 2255
10526	3157 398 4995 2244
10527	468 1863 462 3113
10528	4802 1649 1985 1735
10529	1410 2118 2014 3382
10530	2635 3442 4904 1657
10531	1502 3896 1758 4156
10532	1838 220 108 3319
10533	3738 600 745 4076
10534	2764 1433 242 3143
10535	1539 2660 4382 4827
10536	2981 2635 3128 3398
10537	289 3239 3699 49
10538	1040 22 659 1213
10539	212 2260 2547 4213
10540	2083 3151 2151 3301
10541	1583 3366 3985 886
10542	650 4195 4229 2123
10543	1077 2979 2424 4792
10544	2688 3937 4616 2052
10545	4810 1000 1589 4049
10546	1803 4863 111 1481
10547	4233 3890 1986 2936
10548	4285 97 4638 3700
10549	583 2748 376 1641
10550	3254 3685 1509 810
10551	2036 1788 2676 2458
10552	4609 2663 4914 909
10553	64 1059 841 2045
10554	1059 4645 4260 4250
10555	2742 1575 3543 1452
10556	681 1211 1139 4137
10557	2917 1064 4855 4835
10558	2871 2181 2630 2847
10559	3219 4409 4749 3924
10560	2495 4011 1137 1959
10561	2863 4450 4953 3574
10562	2322 1893 150 116
10563	3079 1251 3568 3977
10564	4544 4864 2178 4351
10565	3790 1121 1917 2386
10566	4297 1122 4580 3825
10567	3838 625 2302 1554
10568	1607 2052 1174 2021
10569	684 599 671 3422
10570	3144 2924 2330 184
10571	2980 709 3739 4977
10572	1457 1046 3707 1071
10573	854 1387 771 3616
10574	2129 3245 3909 2883
10575	4033 2103 1045 1814
10576	3443 3887 4124 3583
10577	2192 2783 4002 338
10578	3674 2302 3257 678
10579	9 3860 253 800
10580	3101 4403 117 936
10581	1462 4853 2847 1838
10582	1199 2484 21 3453
10583	3848 1640 4728 3831
10584	4224 4675 1527 2919
10585	1847 3531 4854 4608
10586	4598 1294 114 2962
10587	699 3078 2250 3287
10588	1075 4395 4310 1952
10589	251 4095 4172 1031
10590	2661 4113 1149 683
10591	3168 1718 1630 1175
10592	4656 1054 1887 2999
10593	1089 2458 2770 1965
10594	1989 2836 558 1476
10595	1901 2102 1976 2855
10596	3221 89 2317 970
10597	4557 20 111 118
10598	3211 2649 503 3004
10599	101 4878 4026 4360
10600	3454 430 1016 3684
10601	3613 4050 1298 1359
10602	1538 494 4893 2072
10603	1845 2004 4184 3543
10604	4981 2079 4970 4718
10605	168 1805 4968 2341
10606	4969 4 92 369
10607	332 3413 3147 1577
10608	2151 3652 656 1697
10609	2216 2888 3451 4061
10610	4692 3936 2167 3268
10611	3396 2728 2279 2545
10612	3263 4032 4119 1852
10613	4897 530 3952 2235
10614	3487 1399 4723 1646
10615	4925 873 2123 139
10616	3655 3556 2920 2894
10617	4732 3811 800 1626
10618	4175 3404 2699 2912
10619	2029 2689 3690 1705
10620	336 1370 909 3551
10621	2503 3999 5 2693
10622	1416 1523 3675 3674
10623	4083 2887 4425 1155
10624	2094 1901 3026 4303
10625	1550 4521 3668 198
10626	1412 693 4531 2753
10627	1003 3948 1993 3488
10628	238 4570 3598 148
10629	4430 254 2995 4640
10630	306 3451 2554 4473
10631	4368 4809 281 4927
10632	1421 2177 2826 3465
10633	2213 3132 4942 3662
10634	3341 4132 1299 3423
10635	1250 443 3260 3927
10636	203 4608 2431 1287
10637	1883 2281 3769 1790
10638	3062 2816 2814 3128
10639	1874 3668 3595 4562
10640	291 787 2651 2547
10641	3592 3157 4998 3148
10642	1129 66 4038 2331
10643	3459 1793 4160 35
10644	4617 3014 4066 2125
10645	743 1408 576 3018
10646	4534 4730 1465 3814
10647	3861 1943 1842 321
10648	707 4118 3940 4748
10649	2156 3438 237 381
10650	3269 3350 4409 1963
10651	4881 164 4283 4199
10652	3980 4071 3047 3067
10653	1798 1890 345 4814
10654	2758 967 3445 1500
10655	1345 653 1456 2173
10656	2937 3985 184 485
10657	2810 519 2738 2373
10658	585 4340 1855 1098
10659	3331 2709 214 3037
10660	1396 1637 2831 531
10661	3826 4190 2332 1342
10662	3340 4891 4178 1798
10663	142 4262 1212 3086
10664	4200 3954 3660 870
10665	1824 956 3521 4973
10666	620 4885 2174 1430
10667	901 2064 3842 3236
10668	4083 3093 3861 1252
10669	1991 4452 1626 4599
10670	4484 1646 4803 2483
10671	2872 4900 1085 536
10672	3616 4046 472 966
10673	1342 1074 1925 2755
10674	3929 838 33 2101
10675	4877 2417 2405 1858
10676	2398 2924 1197 2625
10677	4085 2662 26 2166
10678	165 1096 2579 4166
10679	4420 3404 4106 3735
10680	938 1319 1391 334
10681	2969 1662 3601 2759
10682	4760 3550 2889 4643
10683	3372 3645 2774 3622
10684	3884 3429 4192 1574
10685	2095 1998 1769 57
10686	3945 1014 3966 2633
10687	3353 4668 3705 4084
10688	1541 3827 995 3357
10689	2946 108 4613 4582
10690	3629 2885 3855 835
10691	3150 1009 2477 2650
10692	4838 58 722 4465
10693	1603 1884 1636 3172
10694	935 3036 2882 338
10695	1797 4820 4035 1353
10696	187 460 2612 1859
10697	1405 2480 4154 4307
10698	4293 4232 973 963
10699	2176 2929 4961 1200
10700	1894 3877 3463 548
10701	1521 2215 2906 844
10702	404 3863 1636 4561
10703	1261 2704 798 3079
10704	1058 4166 1560 2504
10705	3201 3042 3384 4789
10706	2617 2019 432 4996
10707	4354 4307 1592 2859
10708	1131 3668 723 1436
10709	1654 1298 2686 4975
10710	1527 4210 2036 4724
10711	1935 3189 43 4685
10712	1559 1044 4194 1478
10713	2835 3722 2866 4786
10714	4834 2235 1193 4172
10715	3991 2935 2892 2716
10716	2196 147 4323 4124
10717	596 4959 2097 3289
10718	4780 3024 4175 1366
10719	2930 4786 2468 2825
10720	2390 2822 246 3961
10721	954 1007 1128 4435
10722	2698 1453 3555 485
10723	2451 1457 1514 2001
10724	4950 4821 2028 33
10725	1463 4362 3828 163
10726	1484 4443 390 4285
10727	980 4085 698 4455
10728	1387 212 970 881
10729	4929 2793 1831 4581
10730	3039 4860 4137 1598
10731	4528 2405 4458 4706
10732	1132 972 2031 2600
10733	2950 9 4546 2567
10734	3986 14 1896 2329
10735	104 4511 2059 4117
10736	3635 4646 590 455
10737	1025 2665 2056 2445
10738	4202 785 4791 3653
10739	2019 3792 2026 3670
10740	3540 4263 1985 894
10741	3224 4433 4677 3598
10742	3986 3665 601 2354
10743	4722 1890 4334 1955
10744	345 887 3546 2011
10745	644 4128 4196 1152
10746	1887 4243 2939 4493
10747	2008 2784 1007 3643
10748	237 485 86 1775
10749	4153 1084 3049 1115
10750	1517 1932 3592 4846
10751	3728 4338 2014 4947
10752	4011 3019 37 4603
10753	3154 2276 3974 593
10754	1885 1964 833 4805
10755	2355 4926 4613 3814
10756	1271 2916 711 3081
10757	3358 1903 3893 3965
10758	2058 1935 2798 3691
10759	3022 3961 534 3865
10760	2321 1325 2375 2905
10761	2801 397 2058 2145
10762	2203 1445 1250 4656
10763	1895 1445 1643 2325
10764	421 1831 2104 358
10765	1605 1094 3712 3313
10766	4298 4613 2328 2621
10767	3996 2876 994 3455
10768	3355 2529 4627 2890
10769	2201 4028 1804 4735
10770	2086 1496 2098 2953
10771	2836 2111 2390 243
10772	4455 3618 3606 4615
10773	3026 2579 513 1567
10774	1043 712 990 802
10775	478 1043 2875 3339
10776	4538 928 3070 4796
10777	4912 4945 605 4751
10778	437 1788 2464 2308
10779	2878 1169 3782 2517
10780	2410 2039 4951 3625
10781	671 3653 2900 1402
10782	767 2025 2476 102
10783	1638 3421 2239 2140
10784	2871 2901 4938 879
10785	4597 2598 2353 2300
10786	1127 3913 2576 1812
10787	4521 3837 1272 3400
10788	2398 4116 98 4253
10789	4895 2320 1535 2377
10790	2311 385 731 1500
10791	3342 3934 2915 2331
10792	3928 2293 2974 449
10793	3254 489 3518 1317
10794	2698 1440 193 223
10795	4101 870 4950 3846
10796	3421 3139 3122 3325
10797	2071 835 453 2658
10798	220 1919 2997 3170
10799	472 3754 3183 3306
10800	2124 4182 3282 4688
10801	1045 4982 335 1019
10802	4968 1480 927 2057
10803	3011 3688 2408 3378
10804	4715 1312 3654 4527
10805	1147 2919 751 3331
10806	3231 4043 3027 2719
10807	2693 1403 433 174
10808	4753 4522 3977 3763
10809	193 4068 4611 1207
10810	24 252 4985 4100
10811	3647 2575 835 3936
10812	106 4526 4370 3841
10813	518 2186 4136 2817
10814	3402 2728 1983 1080
10815	1191 2172 1322 772
10816	2291 3166 2142 3708
10817	470 3561 638 3915
10818	111 157 2835 4820
10819	2552 440 853 3185
10820	4890 1755 3033 1019
10821	2745 4239 3832 3880
10822	3384 2501 4501 578
10823	3853 4352 4916 3409
10824	2477 2773 1581 612
10825	3762 3237 728 3910
10826	4918 848 2304 4192
10827	3267 4648 4591 4806
10828	2731 1586 4591 4600
10829	4980 357 742 4346
10830	1716 2439 4644 1414
10831	4786 1320 2823 654
10832	1080 3870 4570 218
10833	423 1851 536 753
10834	1814 4598 1439 1394
10835	4417 498 3259 80
10836	3381 4792 2901 4943
10837	2593 4657 3785 2029
10838	572 3799 1695 2056
10839	1233 3300 1866 3888
10840	4072 220 940 3482
10841	3512 892 3404 4120
10842	3959 1749 3176 4362
10843	1274 2389 510 611
10844	559 930 3691 2928
10845	730 1113 4354 3465
10846	4381 4322 675 1971
10847	4054 3384 1415 1350
10848	2511 1625 1367 2505
10849	2936 1026 4440 2186
10850	2691 2985 4466 3399
10851	92 242 2240 2179
10852	3513 2038 4709 4049
10853	382 2898 2165 1819
10854	4598 4259 749 4369
10855	4709 3961 993 3470
10856	4363 4826 2107 2442
10857	2068 1695 3765 2640
10858	10 2531 287 215
10859	3178 217 1025 3797
10860	4657 1209 2860 1512
10861	2945 2209 2799 1892
10862	98 2823 2670 4455
10863	3576 2867 2629 2365
10864	587 1566 2125 2123
10865	571 4707 1934 455
10866	3108 1330 4910 891
10867	4941 1426 3981 129
10868	3096 4437 4383 440
10869	1976 2854 2799 3764
10870	1215 2813 4293 2858
10871	4577 1951 430 1026
10872	1816 3649 3483 620
10873	2686 3946 1024 4034
10874	1959 194 1687 4473
10875	4611 1934 2396 1008
10876	1433 4511 3576 2409
10877	1139 2709 4870 2074
10878	4025 2909 2756 13
10879	4133 1141 3377 3786
10880	3409 1298 1518 383
10881	2966 1194 2055 3260
10882	3430 1880 746 3771
10883	4543 1503 818 3473
10884	2197 4465 2543 2822
10885	848 3532 667 3454
10886	2388 155 820 4009
10887	1925 489 3846 549
10888	1384 2319 2292 4463
10889	1945 568 1282 1932
10890	4381 4589 2098 875
10891	1570 3571 3129 3819
10892	1403 3078 4486 3605
10893	1092 646 3686 4606
10894	246 105 4870 4388
10895	976 2708 4352 2294
10896	1732 4559 4843 319
10897	4255 4068 2808 2106
10898	1279 4397 1657 4866
10899	3935 3968 3084 2173
10900	1744 4917 3026 3744
10901	2961 4982 4753 3518
10902	1674 2151 2074 4399
10903	4550 3699 13 345
10904	607 4169 708 2706
10905	1676 741 68 2819
10906	3809 4102 2669 4240
10907	1281 3880 1828 2090
10908	2907 2442 61 152
10909	1356 4983 2609 1329
10910	1178 2529 4204 4217
10911	2365 3563 4237 1912
10912	2894 2166 3238 3139
10913	3636 1958 3648 713
10914	4993 1006 44 1540
10915	213 4535 4878 2663
10916	1520 2656 4663 1361
10917	1396 878 2092 2341
10918	1756 2495 615 2609
10919	3625 602 134 4403
10920	1665 1799 4199 3452
10921	2650 300 2951 58
10922	315 1119 110 2691
10923	2924 1142 1090 656
10924	3231 804 503 1559
10925	1013 3815 2420 4667
10926	3212 4183 2890 4570
10927	4363 811 153 1002
10928	998 4209 150 923
10929	2193 4564 4220 4662
10930	3341 2290 3270 3548
10931	1387 3561 1082 160
10932	4409 3625 4318 2445
10933	2240 2354 3067 4033
10934	3214 1628 3634 2399
10935	1611 353 1429 20
10936	4691 4896 1121 2495
10937	4529 3378 2398 4176
10938	354 3758 2066 1142
10939	4613 1213 2646 2260
10940	979 4659 2905 429
10941	3689 3832 4740 3218
10942	3619 4484 1940 2749
10943	1873 3528 4370 513
10944	3342 3487 4057 573
10945	966 4927 4343 2302
10946	1482 4642 2163 2144
10947	1478 4727 623 2228
10948	1885 4096 1163 1651
10949	1721 3082 2955 4642
10950	4546 1893 3010 2122
10951	1424 3729 1954 1671
10952	2319 4298 3566 2898
10953	2063 302 886 4385
10954	844 3839 3738 1027
10955	1617 1828 3753 1734
10956	4682 682 3655 2345
10957	2808 1025 1705 3597
10958	3698 4054 4434 3328
10959	926 4880 2256 3477
10960	3099 206 2436 4015
10961	273 2949 241 1906
10962	3180 3864 772 438
10963	1878 4961 996 3579
10964	756 3177 2216 2025
10965	4587 612 4731 4621
10966	3448 3949 1632 397
10967	1850 872 1690 1132
10968	494 2314 4451 813
10969	2532 1741 261 1365
10970	4508 1106 766 1281
10971	848 3153 4832 1440
10972	2675 3856 2093 2008
10973	3102 2644 1886 3523
10974	3172 1755 4957 4450
10975	2227 481 1484 757
10976	3249 2921 1983 4650
10977	282 162 2036 66
10978	4263 13 2358 4999
10979	3946 616 4025 2143
10980	1162 1570 4120 1770
10981	3743 3947 3106 2543
10982	4336 4430 956 3026
10983	4208 275 4866 3853
10984	526 4290 870 2562
10985	4446 4098 2351 1289
10986	1459 3704 3351 573
10987	1579 4586 3366 2949
10988	4209 1850 425 628
10989	3370 408 2465 1164
10990	841 2973 291 368
10991	940 3012 2484 3044
10992	1759 724 84 50
10993	2833 752 2477 1358
10994	2338 3503 1655 3716
10995	2865 4899 2885 1368
10996	810 1569 1177 2260
10997	1134 2383 4836 67
10998	2119 4860 4823 1163
10999	266 4024 3539 1577
11000	2397 1428 3681 2957
11001	2492 1159 823 1105
11002	2036 4902 1632 787
11003	2426 2809 4037 4979
11004	1825 649 4869 4556
11005	487 4959 2654 726
11006	1481 4158 1351 241
11007	2731 3086 148 4102
11008	3015 1692 2535 913
11009	4505 3827 1926 4233
11010	2749 2449 3364 4900
11011	2741 1543 362 3785
11012	475 3321 4629 2299
11013	4881 588 262 3155
11014	2224 1811 4518 732
11015	1410 4283 2424 1214
11016	4315 4852 3358 4879
11017	3725 1983 4295 61
11018	894 1063 2312 1752
11019	4575 1091 117 2577
11020	4965 1437 3072 177
11021	4662 1574 3372 4293
11022	3990 3606 1372 3178
11023	1055 1355 1785 268
11024	499 2575 2508 1259
11025	944 1938 4598 3180
11026	792 1270 1907 2645
11027	2960 4739 3376 818
11028	737 2329 3189 3634
11029	2659 4935 1110 4536
11030	1875 3312 88 3100
11031	4051 1038 4976 4964
11032	3522 925 2078 102
11033	20 56 699 2486
11034	2337 873 1533 2227
11035	1259 4838 1112 2555
11036	4847 3724 2763 43
11037	950 2120 3166 4918
11038	795 3497 352 4530
11039	698 1885 1324 1199
11040	725 4742 775 4883
11041	2428 850 1042 2124
11042	178 537 2430 3431
11043	785 309 3744 3840
11044	4979 3205 4828 2721
11045	1337 1090 4540 2424
11046	2609 1518 2902 1991
11047	1299 1085 711 1689
11048	3347 2818 2075 1367
11049	1766 3679 2884 1815
11050	1906 811 4003 2128
11051	3488 3394 1656 176
11052	579 4727 1660 266
11053	2003 3265 383 964
11054	3491 3185 735 3437
11055	2570 1762 4768 1865
11056	3415 1371 2175 3055
11057	692 563 1876 4082
11058	2740 3068 3047 3981
11059	213 3134 197 1485
11060	3626 4678 4802 3736
11061	2860 2836 3442 480
11062	4058 1611 4466 1656
11063	869 3267 3794 4531
11064	1513 3325 225 710
11065	2811 2615 486 871
11066	4219 1874 3372 1011
11067	2022 3095 1645 2086
11068	1527 5000 3628 4152
11069	2090 933 1594 1699
11070	4750 3725 4355 1618
11071	4737 1957 1899 800
11072	2931 890 3338 3469
11073	1998 2580 2776 2064
11074	4399 1281 3350 368
11075	2077 830 1648 3206
11076	4642 847 4936 2837
