Students	70000
7086	2661 4606 2867 4494
7087	6198 1339 4801 2157
7088	2496 2684 3399 5481
7089	6998 781 1580 5977
7090	6433 4623 205 1878
7091	5521 1588 2002 2365
7092	1978 6761 6524 2316
7093	3845 4960 2051 6674
7094	2638 6574 161 2121
7095	4809 6534 6672 208
7096	5127 3612 3887 3425
7097	922 1645 4311 4411
7098	2854 5707 3645 3046
7099	3226 632 479 3045
7100	5576 5023 5452 746
7101	6645 2956 3174 4603
7102	3258 2194 6969 3740
7103	5519 4080 5804 294
7104	923 1262 2039 2005
7105	6131 3461 953 3979
7106	3672 5215 2266 5092
7107	6365 2628 6832 2482
7108	961 5828 1731 2806
7109	6974 3181 4640 2660
7110	5782 6057 4374 191
7111	4413 567 3231 605
7112	5542 543 6312 3830
7113	4745 4825 5583 4265
7114	5125 3808 3477 2532
7115	6781 931 3404 2664
7116	6008 5436 6371 2949
7117	1361 148 4997 785
7118	145 997 3545 682
7119	518 5677 4045 4998
7120	2905 2654 5523 5825
7121	1207 4089 3434 3722
7122	1420 255 368 2880
7123	2299 4383 4479 2794
7124	6412 5345 1897 2289
7125	2660 1095 49 2743
7126	4853 6851 6726 722
7127	5363 5733 1015 5884
7128	1702 4236 3807 4571
7129	4373 5778 285 838
7130	6435 1685 2986 4877
7131	1444 6822 6292 6702
7132	3174 2377 4289 180
7133	5488 807 4316 3740
7134	4868 5081 1176 6523
7135	5226 56 349 3032
7136	1253 257 1903 2998
7137	1648 6695 6365 4083
7138	3159 3465 6314 6929
7139	3569 165 1909 4902
7140	6213 5255 2988 2891
7141	1439 875 1750 2571
7142	973 2776 3557 364
7143	5528 5631 2082 5764
7144	3225 1155 5267 909
7145	5671 216 260 5128
7146	6355 5193 3443 276
7147	6910 6530 1505 4809
7148	5568 4173 6486 3861
7149	5603 6895 4217 6793
7150	6113 1520 4274 4418
7151	6910 5582 1610 1060
7152	2711 4721 6502 850
7153	2034 2258 2339 2848
7154	3959 3319 5448 6356
7155	6052 6934 5529 601
7156	715 1871 978 2051
7157	6868 91 4239 6425
7158	6221 632 4256 1546
7159	475 5952 1856 3062
7160	4151 3229 1620 4814
7161	4552 4438 2192 4597
7162	4704 5880 1464 903
7163	3314 1043 4244 5242
7164	484 4694 604 5881
7165	6526 5880 500 3678
7166	1023 3278 700 3560
7167	6688 1299 4574 5480
7168	2622 1308 1627 5290
7169	4568 4916 2578 1261
7170	6481 2862 2457 1243
7171	2557 5476 170 1148
7172	4084 5161 3747 5264
7173	1664 3864 1609 4206
7174	2321 955 2249 4441
7175	460 6593 5294 1398
7176	3975 6073 922 2150
7177	6808 1415 1378 3594
7178	923 680 4200 5317
7179	2902 1175 901 2012
7180	1734 1517 5923 6218
7181	848 4760 4631 1393
7182	263 2842 133 4031
7183	5887 4923 2391 3994
7184	3332 6986 4037 6872
7185	1276 5930 6075 3320
7186	3727 5281 5937 2914
7187	2874 1329 6815 5276
7188	5397 1789 2731 5583
7189	5603 3760 873 6160
7190	6083 1527 3749 683
7191	162 3520 2806 1643
7192	2435 4971 2188 2611
7193	690 622 231 2525
7194	2201 6362 4264 6617
7195	4459 5360 4169 6763
7196	1123 1837 388 314
7197	3188 2832 5439 6807
7198	6835 4602 4195 5385
7199	1158 5579 6897 4941
7200	6353 3281 1155 3604
7201	6966 6390 5481 2819
7202	5546 1221 692 967
7203	6577 3464 2078 3955
7204	1492 3899 2328 6870
7205	2159 441 2040 2371
7206	3594 2630 2252 3836
7207	6171 6391 3921 120
7208	3043 5595 5986 411
7209	1238 1629 4542 6775
7210	5362 5717 5418 2344
7211	5482 213 4888 5423
7212	5668 2134 3385 3197
7213	2224 1220 2567 1024
7214	3647 2983 6315 2999
7215	2339 3295 2664 1370
7216	6268 3880 1029 4511
7217	2932 2675 1733 149
7218	3889 6859 5797 2055
7219	5569 4715 430 913
7220	3559 1659 2045 6791
7221	6899 58 932 988
7222	5158 53 3776 4612
7223	3225 1918 2700 2563
7224	4369 1483 5777 6716
7225	5366 1430 496 2375
7226	1481 510 1004 6145
7227	2106 4831 2660 584
7228	6574 4583 6269 5359
7229	5451 140 6663 6486
7230	5822 4329 353 163
7231	3066 1244 788 6873
7232	394 4980 51 6947
7233	1412 1668 6447 6840
7234	2805 5719 1405 415
7235	2384 5955 5188 6895
7236	3494 1542 1401 2566
7237	4630 5402 765 5211
7238	3987 850 4866 4836
7239	6198 2980 908 4811
7240	80 2265 1998 6833
7241	4688 3532 3425 3429
7242	3271 3168 3122 5166
7243	4778 4846 3195 6648
7244	5948 219 2638 375
7245	1706 4932 6338 1832
7246	2769 1531 4969 919
7247	2136 6734 3432 2152
7248	191 388 1418 3657
7249	6795 2708 4053 2858
7250	1200 4244 4302 6147
7251	2238 25 3233 682
7252	4989 3370 6580 5471
7253	286 1799 4467 6022
7254	6640 5848 327 4171
7255	1837 1499 4929 3268
7256	1716 639 3908 3145
7257	103 787 3323 3278
7258	4208 2229 3573 3220
7259	6683 229 3418 4715
7260	3280 2846 6359 283
7261	2434 5821 6857 6511
7262	6997 6412 5743 4661
7263	5619 5949 5117 2359
7264	2417 5373 344 5587
7265	6572 2306 6677 654
7266	5338 5114 5217 5247
7267	6828 6417 3499 3850
7268	383 100 3830 1085
7269	1576 759 1751 4673
7270	2215 900 6731 2575
7271	4251 45 3434 97
7272	234 4094 5171 3801
7273	4123 1980 3109 4427
7274	2407 6533 6530 2683
7275	2917 5845 6326 4220
7276	4657 705 1348 3700
7277	706 1450 590 6135
7278	6677 6861 4045 2472
7279	2718 3441 2766 161
7280	4043 5266 6029 3444
7281	6048 605 5778 5953
7282	1093 3317 5881 5387
7283	2880 2694 196 3293
7284	5255 360 4614 2285
7285	3378 1374 6944 1915
7286	3288 5895 3653 4528
7287	143 3210 2795 3179
7288	6281 5389 3197 6148
7289	2959 4160 2630 1213
7290	5251 169 6979 2152
7291	4411 4756 2589 1327
7292	5737 888 5094 706
7293	1992 3147 2209 5589
7294	3964 2706 4657 3220
7295	6386 370 495 1575
7296	4908 3808 2367 1012
7297	1793 2584 2536 1308
7298	4955 4965 1829 6442
7299	1452 4679 793 1478
7300	3776 3740 1515 6004
7301	1879 2462 553 2983
7302	4606 6515 2671 3996
7303	804 3721 1256 6812
7304	1240 3776 6234 2921
7305	4345 1731 5432 6226
7306	774 4167 5898 2852
7307	4610 1274 2908 2064
7308	4476 5492 934 458
7309	672 5948 1637 6892
7310	6055 1356 5139 5396
7311	4686 2495 2153 543
7312	5129 3257 1416 1211
7313	5853 25 4987 1390
7314	4778 5867 1965 775
7315	1980 1376 6746 5469
7316	798 5831 2883 722
7317	3473 2471 5591 3329
7318	6524 6739 6110 6148
7319	4847 5307 6845 2163
7320	2004 6978 200 4176
7321	3125 4280 6263 1480
7322	778 6944 6190 2790
7323	3894 5767 2114 5217
7324	1589 3545 5082 4571
7325	311 3370 2749 2801
7326	4012 1178 955 5716
7327	4901 1920 5617 4259
7328	4261 231 606 908
7329	1703 4220 5905 5035
7330	287 6847 864 3263
7331	82 3653 2979 3683
7332	5711 5008 6238 3719
7333	400 1119 4653 4107
7334	5198 6102 2537 1826
7335	4693 5316 1049 3471
7336	1516 6911 1279 4982
7337	4580 167 1334 3333
7338	1723 1497 3367 6661
7339	755 208 1030 967
7340	2783 6658 2404 3240
7341	676 3933 814 174
7342	2319 4626 6335 2452
7343	2401 2577 5833 4245
7344	2207 4313 4707 1479
7345	6952 3429 4446 5043
7346	3330 2812 1830 6081
7347	4105 3666 5113 412
7348	4028 3973 1424 2072
7349	4143 2796 5736 1405
7350	5524 6702 6006 6762
7351	1810 77 2221 5998
7352	2053 6163 5256 3850
7353	514 5857 335 3161
7354	3346 3349 5981 2500
7355	5720 3483 2068 6281
7356	1720 2443 2945 1112
7357	501 434 3699 3074
7358	1207 5130 6905 536
7359	251 5474 6608 5180
7360	1874 2403 540 121
7361	4802 6094 1522 6720
7362	4880 1574 6707 5229
7363	4424 6046 3441 3083
7364	741 6041 3506 406
7365	3570 711 4812 5227
7366	828 956 6052 4544
7367	2703 6023 4756 1735
7368	1257 4219 1605 1929
7369	3078 5006 5193 776
7370	1043 243 1805 3092
7371	1027 5446 6589 4051
7372	6743 679 2204 2915
7373	2010 3967 5814 4631
7374	1710 3723 5048 4394
7375	2574 2684 6151 6476
7376	6586 1814 3443 3913
7377	3253 1795 3950 6177
7378	6788 2416 436 814
7379	496 4817 6667 4274
7380	2413 6178 3425 391
7381	1829 4787 6153 4230
7382	3311 3107 3439 3336
7383	2644 5552 4001 3848
7384	922 6433 3331 3932
7385	3358 1298 4579 4598
7386	997 1583 2772 5124
7387	49 717 6 2981
7388	6347 4217 6161 825
7389	3186 2699 5812 1648
7390	5487 6421 4031 5543
7391	2669 1085 5365 6605
7392	5241 5125 486 3628
7393	5058 965 2324 5372
7394	6287 4415 358 6080
7395	1656 4084 3376 478
7396	1027 4790 4395 2994
7397	5989 1312 2405 2204
7398	6231 5483 5653 3345
7399	6167 6646 1927 2884
7400	3527 6760 1556 6831
7401	1702 3026 5175 5575
7402	2054 5635 650 6094
7403	3470 3239 1636 1234
7404	6402 2651 2056 5597
7405	5783 6387 5035 3961
7406	2386 2362 871 6936
7407	863 5852 3893 2179
7408	1219 783 429 5296
7409	429 6342 6664 911
7410	3244 2509 2277 2188
7411	1667 5457 2269 5621
7412	1580 2261 4059 5475
7413	4435 5335 5409 306
7414	3851 6497 3147 1039
7415	302 6234 543 1724
7416	3519 226 5862 4289
7417	4802 2431 1681 1855
7418	353 3464 1480 1959
7419	6209 6584 4308 812
7420	6120 2728 911 2433
7421	4104 1657 717 3547
7422	1757 6680 1955 47
7423	3133 5700 4903 2772
7424	1045 4451 1443 510
7425	3496 189 6793 2589
7426	2163 6316 5266 6749
7427	4022 4230 4141 3322
7428	2432 2241 6390 136
7429	2013 2812 1774 2047
7430	6127 5413 3337 2114
7431	6560 4312 4064 3282
7432	1351 4155 2373 6849
7433	3525 5784 4577 4206
7434	2703 5633 5754 548
7435	6094 2002 6714 2706
7436	3782 4508 4809 6611
7437	3510 21 1924 1381
7438	2519 141 5415 6724
7439	462 1872 636 5501
7440	4795 4109 2569 1493
7441	6510 3244 4473 4691
7442	1940 4705 3222 4098
7443	6991 1311 3609 5910
7444	5402 2681 339 2823
7445	921 6504 1202 6021
7446	6146 5847 3347 1213
7447	1675 5808 1830 6959
7448	5263 4148 4600 867
7449	1495 2221 6633 1188
7450	6709 646 4353 1715
7451	289 5228 5518 3774
7452	4207 283 3920 1856
7453	5697 3652 5262 1046
7454	6978 3526 6240 3771
7455	5954 3882 1694 6353
7456	5255 4908 2936 911
7457	5799 2438 5297 1032
7458	1362 2114 6179 3330
7459	4425 2901 6596 3188
7460	6614 2627 3237 6172
7461	4354 1628 2562 388
7462	5322 25 6503 5393
7463	1089 3196 1968 6846
7464	6816 6804 1029 204
7465	3422 4330 170 3072
7466	3655 6144 4226 241
7467	4466 1034 3207 2393
7468	6973 3236 3276 6466
7469	2708 907 318 4092
7470	1387 6758 3154 3302
7471	2698 6008 5086 6260
7472	2833 5764 2719 3426
7473	1477 6351 5318 1758
7474	6362 620 359 79
7475	2300 920 553 3948
7476	3095 3754 951 4609
7477	897 5248 3710 1113
7478	5329 3790 5579 3341
7479	4187 2865 3813 5675
7480	178 3196 2457 1656
7481	5185 6485 3070 3515
7482	4125 2846 6823 4493
7483	3734 1535 3695 5838
7484	3393 856 2302 1183
7485	705 5598 4861 140
7486	1267 4790 233 1822
7487	5375 530 6017 4928
7488	1216 5715 5859 3016
7489	5896 4421 438 2889
7490	4024 4758 986 3046
7491	2022 4189 3448 2238
7492	1121 6654 1778 101
7493	6669 1429 6065 943
7494	1797 2360 2794 6346
7495	4289 4233 76 2519
7496	3157 4101 82 5148
7497	6663 930 2540 5975
7498	2388 3245 2279 828
7499	3307 1239 2680 4429
7500	3229 1099 4084 5821
7501	3488 15 3790 748
7502	468 231 3272 1081
7503	4627 6721 4429 3413
7504	4778 5019 3523 4034
7505	4855 4908 4544 6616
7506	1332 92 1838 6282
7507	6476 1356 2486 1370
7508	5313 1877 1105 2651
7509	4217 4131 6932 4145
7510	752 2832 3554 14
7511	385 1617 1755 3249
7512	2986 6971 2344 661
7513	5314 2617 5618 2886
7514	5521 3052 344 3748
7515	3937 3854 749 3417
7516	173 3304 5404 3637
7517	4761 5698 1834 5013
7518	5987 732 3911 2659
7519	4161 3592 6296 1449
7520	3744 1004 1320 2017
7521	4556 4599 6393 1345
7522	2675 3531 3560 5217
7523	6820 2577 6595 4693
7524	2484 4715 3801 4550
7525	2157 2854 572 6985
7526	1805 4444 4948 2736
7527	3619 1844 1810 4732
7528	1855 6660 3511 5930
7529	5510 5785 437 5578
7530	1290 4394 70 2806
7531	82 1841 4227 623
7532	2060 5852 2511 455
7533	3153 1961 995 1931
7534	4533 4114 502 4311
7535	3621 4380 5666 3526
7536	3094 6669 6262 1251
7537	3308 2273 5246 6498
7538	3101 3400 1716 441
7539	6044 5943 2653 1101
7540	3237 744 6376 5376
7541	5572 1043 2030 968
7542	4089 5573 6994 6904
7543	3533 1620 3574 1786
7544	1199 899 3020 870
7545	1612 5303 3235 5947
7546	4773 5751 3237 2261
7547	835 6717 6790 831
7548	6846 1585 5650 1544
7549	4984 162 751 2506
7550	842 6257 6726 5061
7551	4193 6791 3449 5714
7552	4223 1036 1482 6079
7553	6985 6906 6257 53
7554	4317 6262 4602 3232
7555	2263 659 4468 1301
7556	1310 5109 1878 3741
7557	2151 227 2706 5813
7558	6959 5503 4632 5885
7559	6049 1647 1921 2879
7560	1729 4524 5564 3768
7561	4807 5747 2116 2879
7562	1745 657 1545 6481
7563	3596 4107 811 3926
7564	1327 2963 6336 4235
7565	786 729 6 3609
7566	1741 3721 5971 5043
7567	1969 988 6965 5243
7568	2353 247 6694 6967
7569	4231 5636 3606 1843
7570	4446 1482 3800 840
7571	1769 6975 5508 5828
7572	4673 4566 548 4794
7573	6086 6923 4678 6193
7574	5422 923 2474 1730
7575	3210 1488 1185 5585
7576	5216 2450 1932 2220
7577	1686 4240 557 2416
7578	5801 6141 535 104
7579	4500 1554 4471 1782
7580	3608 5980 2382 6303
7581	6572 929 780 2587
7582	1967 5138 5444 97
7583	4062 337 3228 4831
7584	6691 4419 409 3311
7585	6418 3468 388 4600
7586	3524 4552 2486 513
7587	5832 5862 3379 2805
7588	5377 6264 3216 1464
7589	5713 6279 775 2217
7590	1335 5187 3294 649
7591	662 3184 6828 1783
7592	4029 2396 598 4815
7593	5576 3038 6677 5679
7594	5235 1923 3283 6937
7595	3588 1064 6609 4904
7596	2332 4828 3677 2085
7597	1850 4390 6667 6617
7598	6731 2338 1046 6106
7599	4466 3895 3998 4756
7600	6338 2243 4900 2
7601	5347 1737 2244 4753
7602	3760 4154 3490 5283
7603	6247 3439 5055 2466
7604	146 4289 4459 6464
7605	3906 475 5401 5660
7606	2339 6322 5273 3225
7607	4899 2618 4851 5610
7608	415 5359 5061 3572
7609	4621 2858 3240 5543
7610	2669 4355 2825 3615
7611	4735 1416 4330 816
7612	2644 1309 4709 1356
7613	2397 4380 2025 1819
7614	30 6232 6991 1095
7615	3667 2652 1563 3689
7616	944 5332 4911 5736
7617	2711 6319 5752 6975
7618	4534 1986 6101 5489
7619	3637 6158 5859 3412
7620	5729 3948 4495 2038
7621	4224 6866 3109 2951
7622	1555 3783 1000 3384
7623	5242 3633 5967 6163
7624	6535 5844 6930 1129
7625	2611 4971 3419 6049
7626	429 2120 4343 3004
7627	3323 2214 356 5203
7628	3919 1997 842 955
7629	1774 3819 2931 1114
7630	5718 447 3176 2068
7631	2009 1522 3289 1268
7632	5127 324 1128 5074
7633	6297 2587 2558 2474
7634	6150 5327 4625 64
7635	6499 4726 5190 2632
7636	5991 5812 1842 3462
7637	5799 1886 3921 3904
7638	1024 4961 6210 3110
7639	6584 5901 517 5953
7640	4247 838 1766 4675
7641	5568 1033 3305 1586
7642	1674 5674 94 6359
7643	3667 2691 2134 2797
7644	227 3152 6344 155
7645	5598 2061 4873 2829
7646	3317 1702 3300 3608
7647	1802 1084 4908 2427
7648	5621 735 2385 2256
7649	6940 2125 6264 5043
7650	1343 357 2695 5560
7651	4008 1789 3005 262
7652	5765 5498 1713 5289
7653	6984 6689 2407 1201
7654	1892 2438 6284 914
7655	870 1531 6133 5106
7656	4642 533 6671 640
7657	3070 6669 6171 6800
7658	6277 441 2099 6227
7659	3187 2261 1688 2020
7660	3560 5384 4163 3789
7661	4555 4412 2205 60
7662	6585 2944 5735 2211
7663	4189 2074 558 2470
7664	4194 2554 5635 3763
7665	6235 184 4066 4855
7666	3527 4229 1325 3932
7667	3565 6356 5047 6107
7668	2446 2210 5171 6351
7669	3745 6549 1501 1627
7670	3355 1996 2492 3056
7671	3341 1446 5160 1313
7672	4328 5803 2626 1133
7673	340 5810 6480 4276
7674	1446 6754 6569 5103
7675	6339 2825 6225 373
7676	5804 2064 2454 6128
7677	5176 5403 2338 5777
7678	3831 2229 2148 1387
7679	753 4626 1582 1902
7680	6301 4597 5659 2626
7681	3987 4897 1134 1008
7682	6800 6883 2721 4068
7683	95 1982 1825 5898
7684	1338 2029 30 1510
7685	3802 5009 3080 3051
7686	3352 3374 3987 1503
7687	6517 490 2821 5535
7688	6463 1433 4578 1123
7689	3070 1779 3646 5951
7690	3107 1554 2093 835
7691	5282 5822 487 572
7692	5456 4491 1851 4496
7693	6347 1811 6694 2683
7694	4979 5355 1868 4496
7695	1886 2264 1061 2003
7696	4499 2608 6533 6488
7697	1423 5233 3754 822
7698	3699 5622 1836 66
7699	3099 694 5343 6312
7700	4751 1946 2505 3151
7701	529 2776 286 1164
7702	997 3771 555 2658
7703	5935 299 3133 3454
7704	1537 88 284 381
7705	4007 122 3546 4289
7706	1031 2834 566 1781
7707	4308 4037 1860 444
7708	1099 5799 6500 654
7709	5585 435 402 6824
7710	6385 2240 2007 2347
7711	3893 5640 3115 2158
7712	5600 6109 6838 4417
7713	6141 3713 4209 6885
7714	4701 6425 679 1267
7715	2454 670 3579 4732
7716	2847 3658 2614 1437
7717	4589 6369 6596 4955
7718	778 3110 104 1820
7719	6638 5916 575 2676
7720	5914 4044 2894 6162
7721	6280 196 780 2199
7722	3713 1829 6874 1711
7723	4015 3149 5224 5561
7724	623 2627 1830 3915
7725	54 6616 6747 6945
7726	6401 1057 1332 4533
7727	6863 5029 4938 5931
7728	3583 998 629 5467
7729	3824 1866 2417 5846
7730	3472 6020 3371 1036
7731	5961 1670 717 2769
7732	1237 1096 2330 3304
7733	336 3520 2650 4953
7734	4492 4037 4912 1403
7735	3410 3158 1504 4681
7736	4106 3662 294 2646
7737	6485 2505 4680 2709
7738	997 1965 4328 5465
7739	1234 3041 6560 1634
7740	4198 4525 4082 1026
7741	3330 509 3364 3601
7742	1693 1117 1882 2534
7743	6274 4568 1592 894
7744	3257 4904 1145 1989
7745	1688 1438 1318 966
7746	6879 3705 5957 3290
7747	1647 1210 3123 517
7748	1328 4722 6482 3213
7749	1953 3314 3821 6203
7750	4937 6681 3624 2909
7751	4767 731 5325 6527
7752	4816 5614 4192 6121
7753	515 3780 4075 386
7754	5456 3551 4843 358
7755	4699 1848 303 5649
7756	2992 3123 6585 4787
7757	926 6108 1194 1013
7758	6303 2497 5342 4550
7759	360 2249 6552 3206
7760	3662 5285 3274 4693
7761	3695 357 4006 4410
7762	3734 911 1958 1779
7763	5812 6496 78 6576
7764	3421 4562 1404 4646
7765	6347 1094 3538 5
7766	2356 5164 6993 637
7767	2687 4096 1405 4304
7768	715 6855 2959 2921
7769	5138 821 3798 2504
7770	4520 4223 2874 6334
7771	3477 1765 6448 6757
7772	649 6042 4783 6426
7773	5556 1015 6177 678
7774	2467 3425 4159 2099
7775	6220 6657 3994 5935
7776	4236 4278 3767 2458
7777	1505 4439 5616 3293
7778	5303 2527 3681 3116
7779	832 6099 2256 812
7780	4553 4997 5343 1359
7781	3794 1105 2364 393
7782	1619 6854 1378 5160
7783	107 5087 2739 5331
7784	6982 5354 217 1113
7785	4331 3074 6947 2969
7786	5352 1141 1097 1871
7787	140 2597 1403 6919
7788	1501 2556 2008 6722
7789	2154 2966 3700 3727
7790	5180 6410 2415 1360
7791	684 6466 839 6140
7792	5719 2301 2202 898
7793	2183 5846 964 4478
7794	3555 5969 2279 2561
7795	706 6387 4950 3873
7796	5100 5297 1601 2375
7797	4329 5890 3812 5370
7798	4173 4370 1989 5535
7799	5153 1276 4372 113
7800	3585 5567 6179 6931
7801	2362 4974 5899 6987
7802	4479 1928 2840 5639
7803	3691 4066 4596 287
7804	552 1005 3011 6885
7805	6645 4101 797 1033
7806	2510 5124 3446 262
7807	2923 4676 3544 5697
7808	5815 4403 3697 6666
7809	1654 5304 927 4122
7810	1167 5995 6554 3544
7811	6358 6699 2058 1454
7812	3118 2915 6444 2742
7813	2895 441 4924 1895
7814	1725 5346 2880 3275
7815	6130 3089 6560 6038
7816	5316 4663 2736 2967
7817	1617 2024 3065 1488
7818	1167 2373 6269 5903
7819	3235 2864 5826 3352
7820	3188 4961 2237 1170
7821	460 4987 98 70
7822	2666 1036 6211 2332
7823	4810 5604 3645 6874
7824	3600 366 2376 6523
7825	1914 1054 1580 968
7826	1279 1281 6518 3952
7827	4687 4278 1809 3311
7828	4445 5519 5752 5020
7829	2230 1095 2590 609
7830	6687 932 5698 6067
7831	4258 673 4691 838
7832	574 1497 1295 5103
7833	3186 1631 5408 4293
7834	5551 866 321 3677
7835	6412 5455 6370 2826
7836	4655 5139 1847 6259
7837	6809 1390 3524 4521
7838	5809 791 3416 4284
7839	1036 3630 49 2660
7840	5681 2554 1580 4146
7841	1977 566 4086 4395
7842	5990 2732 1699 5156
7843	4362 948 2241 6025
7844	6542 2784 5416 543
7845	2518 1179 1627 2325
7846	364 6050 1173 2237
7847	6163 2511 1951 4779
7848	3901 341 4373 2200
7849	2190 694 6697 3037
7850	6511 597 4380 1633
7851	2564 630 5836 3289
7852	6282 1058 3502 1384
7853	694 801 3740 2635
7854	5623 1343 2379 6361
7855	6968 1685 2075 3843
7856	6106 1511 833 2689
7857	4592 6001 1326 2214
7858	2618 1560 3202 1792
7859	3378 4543 3434 6520
7860	5095 2931 6494 1408
7861	6775 2412 3595 1259
7862	1897 3406 1367 6971
7863	4109 5790 2741 3625
7864	5267 2353 3930 2534
7865	5863 6937 6523 840
7866	4304 6502 4719 1754
7867	4662 3809 4769 6573
7868	5448 3459 1883 3197
7869	2682 5703 5348 6339
7870	6627 4838 5655 3431
7871	1265 3489 6247 4834
7872	3022 319 5555 3097
7873	3688 1416 1287 209
7874	700 2097 2509 1290
7875	354 4086 486 3323
7876	2357 1009 3110 4229
7877	6997 6049 4377 4011
7878	5949 1243 3668 5281
7879	6990 3516 842 6332
7880	5099 5809 2461 4982
7881	4387 5993 3055 728
7882	2936 2953 4675 4740
7883	1983 5099 2004 6904
7884	1305 3464 971 2398
7885	6424 5596 5839 1094
7886	1241 242 401 5830
7887	3239 549 2835 248
7888	3088 1692 3524 4163
7889	1591 4729 3201 439
7890	746 367 5046 3157
7891	581 2717 6246 6581
7892	3249 4940 3108 4634
7893	54 5779 496 1304
7894	6150 1850 5535 1721
7895	3062 379 4337 6503
7896	2074 1075 833 6960
7897	6465 239 1555 5804
7898	4294 3206 6585 4161
7899	5532 3094 773 1792
7900	2252 6489 4070 106
7901	5918 5772 6290 2502
7902	4602 2729 5501 5951
7903	4965 2896 5147 3228
7904	6626 3827 6096 4346
7905	6969 2424 3424 2281
7906	6738 6405 2483 1005
7907	2822 3370 5791 827
7908	6203 304 1449 6517
7909	5331 3375 4194 4462
7910	6286 6815 6993 1860
7911	1438 2373 6271 1592
7912	3642 2333 1879 107
7913	6660 384 3635 167
7914	4022 2593 2468 3365
7915	4219 5428 2556 4670
7916	156 4912 5588 3987
7917	3534 1832 2812 2668
7918	127 3807 1433 2588
7919	3149 1575 3574 2525
7920	1540 5009 162 5327
7921	6547 5016 3079 5224
7922	5391 5327 2797 333
7923	1864 3207 3655 491
7924	2762 877 4367 5032
7925	124 5087 4251 6645
7926	5236 3036 880 2493
7927	5316 1158 6075 6851
7928	3320 4055 1728 2725
7929	3473 4799 5273 1584
7930	3151 3466 1460 6135
7931	6783 3082 2687 3284
7932	2320 1481 5559 5123
7933	5780 4964 748 2306
7934	5835 203 1891 6032
7935	4734 2892 5376 5320
7936	968 2957 6864 3324
7937	1558 6258 3435 6420
7938	3146 4147 6076 3055
7939	6816 3792 2812 2168
7940	6923 2919 6267 6346
7941	3780 5794 5561 1835
7942	4669 6479 6837 4614
7943	976 2179 4728 1039
7944	1722 2233 3901 2962
7945	5172 1609 3566 3913
7946	475 6896 2991 2087
7947	1466 2436 1709 3831
7948	2212 6477 4923 5640
7949	6817 5961 2622 2596
7950	2402 3493 1154 2911
7951	6265 1397 6230 4809
7952	5694 2928 2062 3149
7953	3953 99 3047 6975
7954	1932 3350 3077 782
7955	5160 2020 6402 1632
7956	2237 4213 3378 137
7957	2596 2898 453 5566
7958	4480 2677 2059 134
7959	4508 5531 1675 6867
7960	1343 3351 148 1751
7961	2376 519 5248 5271
7962	681 6110 6723 2833
7963	1437 3071 4480 6852
